Plot ID,Sowing date,Harvest date,Width,Length,Row,Column,Replicate,Rack,Accession,AlDe_CalcIcpYldRe_ppm,AlWtGr_CalcIcpTgw_uggrain,AsDe_CalcIcpYldRe_ppm,AsWtGr_CalcIcpTgw_uggrain,AwnPreAb_Vis_0to1 2019-08-07,CaDe_CalcIcpYldRe_ppm,CaWtGr_CalcIcpTgw_uggrain,CdDe_CalcIcpYldRe_ppm,CdWtGr_CalcIcpTgw_uggrain,CoDe_CalcIcpYldRe_ppm,CoWtGr_CalcIcpTgw_uggrain,CrDe_CalcIcpYldRe_ppm,CrWtGr_CalcIcpTgw_uggrain,CuDe_CalcIcpYldRe_ppm,CuWtGr_CalcIcpTgw_uggrain,FeDe_CalcIcpYldRe_ppm,FeWtGr_CalcIcpTgw_uggrain,FrWtGrnPl_Fh_kg,GrnAlCnc_Icp_ppm,GrnAlOff_CalcIcpYld_kgha,GrnAsCnc_Icp_ppm,GrnAsOff_CalcIcpYld_kgha,GrnCaCnc_Icp_ppm,GrnCaOff_CalcIcpYld_kgha,GrnCdCnc_Icp_ppm,GrnCdOff_CalcIcpYld_kgha,GrnCoCnc_Icp_ppm,GrnCoOff_CalcIcpYld_kgha,GrnCrCnc_Icp_ppm,GrnCrOff_CalcIcpYld_kgha,GrnCuCnc_Icp_ppm,GrnCuOff_CalcIcpYld_kgha,GrnFeCnc_Icp_ppm corrected,GrnFeOff_CalcIcpYld_kgha,GrnKCnc_Icp_ppm,GrnKOff_CalcIcpYld_kgha,GrnMc_CalcFh_%,GrnMgCnc_Icp_ppm,GrnMgOff_CalcIcpYld_kgha,GrnMnCnc_Icp_ppm,GrnMnOff_CalcIcpYld_kgha,GrnMoCnc_Icp_ppm,GrnMoOff_CalcIcpYld_kgha,GrnNaCnc_Icp_ppm,GrnNaOff_CalcIcpYld_kgha,GrnNiCnc_Icp_ppm,GrnNiOff_CalcIcpYld_kgha,GrnPCnc_Icp_ppm,GrnPOff_CalcIcpYld_kgha,GrnPbCnc_Icp_ppm,GrnPbOff_CalcIcpYld_kgha,GrnSCnc_Icp_ppm,GrnSOff_CalcIcpYld_kgha,GrnSeCnc_Icp_ppm,GrnSeOff_CalcIcpYld_kgha,GrnSsDrWt_Fh_g,GrnSsFrWt_Fh_g,GrnTiCnc_Icp_ppm,GrnTiOff_CalcIcpYld_kgha,GrnYld100_Fh_tha,GrnYld85_Fh_tha,GrnZnCnc_Icp_ppm,GrnZnOff_CalcIcpYld_kgha,HarPlL_Fh_m,HarPlW_Fh_m,KDe_CalcIcpYldRe_ppm,KWtGr_CalcIcpTgw_uggrain,LodAr_Vis_% 2019-08-05 2019-08-07,LodSev_Vis_0to10 2019-08-05 2019-08-07,MgDe_CalcIcpYldRe_ppm,MgWtGr_CalcIcpTgw_uggrain,MnDe_CalcIcpYldRe_ppm,MnWtGr_CalcIcpTgw_uggrain,MoDe_CalcIcpYldRe_ppm,MoWtGr_CalcIcpTgw_uggrain,NaDe_CalcIcpYldRe_ppm,NaWtGr_CalcIcpTgw_uggrain,NiDe_CalcIcpYldRe_ppm,NiWtGr_CalcIcpTgw_uggrain,NoGr_TgwMeas_No,NoGr_TgwMeas_No sample_1,NoGr_TgwMeas_No sample_2,PDe_CalcIcpYldRe_ppm,PWtGr_CalcIcpTgw_uggrain,PbDe_CalcIcpYldRe_ppm,PbWtGr_CalcIcpTgw_uggrain,SDe_CalcIcpYldRe_ppm,SWtGr_CalcIcpTgw_uggrain,SeDe_CalcIcpYldRe_ppm,SeWtGr_CalcIcpTgw_uggrain,TGW_CalcTGW_g,TGrUa_CalcFh_m2,TiDe_CalcIcpYldRe_ppm,TiWtGr_CalcIcpTgw_uggrain,WtGr_TgwMeas_g,WtGr_TgwMeas_g sample_1,WtGr_TgwMeas_g sample_2,ZnDe_CalcIcpYldRe_ppm,ZnWtGr_CalcIcpTgw_uggrain
1091,2018-10-26,2019-08-08,1.8,4.483,2,12,3,12,ParW216_0074,-4.107369056,0.11218781,,,,-35.47572936,16.43685342,-0.024045164,8.69673,,,-0.175359346,0.00090446,0.251562388,0.148383598,-3.063991406,1.55460996,7.099,3.225,0.025075843,,,472.501,3.673910316,0.0025,1.94386,,,0.026,0.000202162,4.2655,0.033166204,44.6895,0.347481201,4637.8195,36.06115734,11.61676647,1190.708,9.258296606,48.313,0.375655563,0.461,0.003584485,12.085,0.093966375,0.1285,0.000999146,4519.5785,35.14177975,,,1738.9605,13.52120931,0.003,2.33264,73.8,83.5,0.441,0.003428976,7.775455113,9.14759425,22.012,0.171153318,4.483,1.8,375.9789295,161.3354454,60.0,8.0,89.40958456,41.42106125,8.625669783,1.680660357,0.154296847,0.016036769,-2.253833433,0.420399901,-0.00457719,0.004470119,,503.0,506.0,611.0941714,157.2222055,,,135.8915036,60.49307587,-0.066041735,0.000104361,34.78691774,22.35166441,-0.354114097,0.015341031,,17.5,17.6,-0.502108764,0.765729633
1092,2018-10-26,2019-08-08,1.8,4.483,2,13,3,13,ParW546_0054,-0.395861372,0.168448081,,,,-60.31451302,18.37300827,-0.008213915,0.00068189,0.004664883,0.000596654,-0.086376304,0.002557087,-0.333911984,0.150463238,-1.072626325,1.664322441,8.298,3.9525,0.035802563,,,431.108,3.905065528,0.016,0.000144931,0.014,0.000126815,0.06,0.000543492,3.5305,0.03198,39.052,0.353741102,4347.1965,39.37780602,11.9133574,1122.2825,10.16586726,43.6495,0.395386209,0.333,0.003016383,12.9025,0.116873517,0.1195,0.001082456,4161.954,37.6998411,,,1522.787,13.79371995,,,73.2,83.1,0.398,0.003605166,9.058207057,10.65671419,20.634,0.186907044,4.483,1.8,122.4719851,185.2692997,20.0,4.0,79.15188445,47.8295593,5.176944152,1.860259203,0.020424476,0.014191831,-1.338870691,0.549880167,0.004292176,0.005092864,,509.0,507.0,393.0394836,177.3746144,,,-12.93039119,64.89830423,,,42.61811024,21.25436113,-0.189255732,0.016962008,,22.1,21.2,0.227028708,0.879382087
1093,2018-10-26,2019-08-08,1.8,4.483,2,14,3,14,Zinc 2,,0.094633152,,,1.0,,23.0652663,,0.00119837,,,,0.002815217,,0.172279891,,1.734154891,5.653,2.4875,0.015438193,,,606.287,3.762804425,0.0315,0.000195499,,,0.074,0.000459267,4.5285,0.02810527,45.5835,0.282905283,3706.422,23.00319998,11.40776699,1410.1165,8.751618633,46.6455,0.289496383,0.604,0.003748611,13.5275,0.083955844,0.1375,0.000853367,4394.237,27.27199236,,,1733.531,10.75882893,0.016,9.939,73.0,82.4,0.5265,0.003267622,6.206308935,7.301539924,27.362,0.169817025,4.483,1.8,,141.0051848,100.0,0.0,,53.64573641,,1.774557065,,0.022978261,,0.514633152,,0.005230978,,507.0,505.0,,167.1720598,,,,65.94954891,,0.000608696,38.04347826,16.31372634,,0.020029891,,19.6,18.9,,1.040945652
1094,2018-10-26,2019-08-08,1.8,4.483,2,15,3,15,Crusoe,,0.119938273,,,3.0,,15.31322834,,0.000417964,,,,0.001898253,,0.122219661,,1.256469661,9.674,3.4435,0.036789756,,,439.652,4.697165588,0.012,0.000128206,,,0.0545,0.000582269,3.509,0.037489546,36.074,0.385408349,4624.5795,49.40820396,10.88270859,960.5265,10.26209826,39.591,0.422983366,0.4605,0.004919902,13.466,0.143868405,0.1275,0.001362188,3473.4395,37.10962418,,,1375.96,14.7005176,,,73.7,82.7,0.6695,0.007152822,10.68382627,12.56920738,18.182,0.194253329,4.483,1.8,,161.0756732,100.0,0.0,,33.45546392,,1.378967964,,0.016039371,,0.469025349,,0.004440868,,500.0,502.0,,120.9810764,,,,47.92515369,,,34.83033932,30.67390809,,0.023318912,,17.4,17.5,,0.63328523
1095,2018-10-26,2019-08-08,1.8,4.483,2,16,3,16,ParW912_0060,-5.360411968,0.090674751,,,1.0,26.65597499,20.70113062,-0.00234129,0.00094493,,,-0.202843555,0.000212127,0.193068929,0.162990855,-11.92604629,1.419189066,6.933,2.351,0.01789702,,,536.7355,4.085906418,0.0245,0.000186507,,,0.0055,4.18688,4.226,0.032170483,36.7965,0.280113865,4243.5945,32.30442183,11.39705882,1054.6055,8.028198956,42.3685,0.322530792,0.5515,0.004198301,14.2955,0.108824691,0.1115,0.000848795,3901.629,29.70120473,,,1643.278,12.50947651,0.003,2.28375,72.3,81.6,0.3915,0.002980299,7.612513832,8.955898626,19.3555,0.147344011,4.483,1.8,-22.96072918,163.6694499,80.0,7.0,-54.08166728,40.67464553,2.526863339,1.634093241,0.245542784,0.021270577,-0.055713616,0.551357256,-0.023847042,0.004300398,,503.0,503.0,-24.58415295,150.4803233,,,31.6536809,63.37891292,-0.065792882,0.000115706,38.56858847,19.7376003,-0.43001726,0.015099602,,19.9,18.9,-3.426267433,0.746514314
1096,2018-10-26,2019-08-08,1.8,4.483,2,17,3,17,ParW231_0042,-3.289149526,0.130301545,,,,-106.9361937,15.78422916,-0.011945385,0.000556929,,,-0.138713419,0.001929362,0.405532043,0.174279063,-2.292252254,1.730398953,7.355,3.2755,0.026549496,,,396.7815,3.216104103,0.014,0.000113477,,,0.0485,0.000393116,4.381,0.035510103,43.4985,0.352576177,4632.6145,37.54955939,11.07226107,1198.4895,9.714331435,45.0135,0.364855978,0.364,0.002950394,13.058,0.105841344,0.136,0.001102345,4419.3155,35.82066884,,,1637.0115,13.26876228,,,76.3,85.8,0.6115,0.0049565,8.105478968,9.535857609,22.0735,0.17891629,4.483,1.8,380.3230741,184.2884532,90.0,7.0,112.1563798,47.67670095,5.638704503,1.79066665,0.055786016,0.01448016,-1.255758414,0.519455833,0.007520205,0.005410169,,501.0,502.0,546.7394135,175.8032786,,,51.27058987,65.12139467,,,39.78065803,20.37542708,-0.130136713,0.024325872,,19.9,20.0,0.101511351,0.878098355
1097,2018-10-26,2019-08-08,1.8,4.483,2,18,3,18,ParW451_0083,-2.760654898,0.093185814,,,1.0,53.17955441,18.71576024,-0.018116876,0.000237762,-0.007391491,0.000118881,-0.136672846,0.001052947,-0.602327637,0.112767233,-5.007509087,1.293154845,7.834,2.7435,0.02348809,,,551.014,4.717429043,0.007,5.99295,0.0035,2.99648,0.031,0.000265402,3.32,0.028423714,38.072,0.325948086,4521.941,38.71396335,11.81384248,1038.505,8.891014834,41.4455,0.354829833,0.3635,0.003112054,14.6575,0.12548813,0.098,0.000839013,4097.537,35.08048806,,,1533.3865,13.12787335,0.0595,0.000509401,73.9,83.8,0.455,0.003895419,8.56135968,10.07218786,19.6705,0.168406226,4.483,1.8,282.8403503,153.5924016,20.0,2.0,-27.15570717,35.2738961,2.502426479,1.407739261,0.053199018,0.012346653,0.378379136,0.497857143,-0.024129152,0.003328671,,501.0,500.0,274.5630097,139.1770809,,,-28.41813946,52.08305794,-0.01074201,0.002020979,33.96603397,25.20565012,-0.212765361,0.015454545,,16.7,17.3,-1.552627317,0.668128871
1098,2018-10-26,2019-08-08,1.8,4.483,2,19,3,19,ParW042_0040,-2.250923916,0.115089416,,,,-92.87141105,17.24789407,-0.016169822,0.000364886,,,-0.142128972,0.000643917,-0.236153717,0.157008408,-9.208552748,1.391203956,7.954,2.681,0.023612499,,,401.7885,3.538691057,0.0085,7.48625,,,0.015,0.00013211,3.6575,0.032212875,32.408,0.285428527,4380.0845,38.57692753,10.64871481,1069.6905,9.421136259,33.4425,0.294539728,0.356,0.003135416,13.4455,0.118419195,0.101,0.000889542,3929.2115,34.60593221,,,1528.0555,13.45811623,0.009,7.92661,73.0,81.7,0.5405,0.004760371,8.807347788,10.36158563,19.155,0.168704747,4.483,1.8,148.1014448,188.0273663,90.0,8.0,15.18439456,45.91945371,-5.267621195,1.43561276,0.044572897,0.015282295,-0.814930831,0.577185658,-0.017702417,0.004335707,,505.0,506.0,133.0022433,168.6723829,,,-20.83339684,65.59605213,-0.061617697,0.00038635,42.92779426,20.51665579,-0.08740521,0.023202473,,22.2,21.2,-1.664050158,0.822281899
1099,2018-10-26,2019-08-08,1.8,4.483,2,20,3,20,ParW145_0059,-4.123918999,0.080258614,,,,28.83808364,20.79476376,-0.017637784,0.000313663,-0.007789345,0.000156832,-0.121458578,0.002293663,-0.330238516,0.142148317,-7.831647249,1.448830693,7.54,2.047,0.016938381,,,530.3715,4.388683134,0.008,6.61979,0.004,3.3989,0.0585,0.000484072,3.6255,0.030000048,36.9525,0.305772112,4591.6745,37.99488554,11.44278607,1093.785,9.050780032,42.2285,0.349429609,0.41,0.003392641,14.935,0.123583154,0.107,0.000885397,4037.917,33.41268947,,,1637.9575,13.55366277,0.1505,0.001245347,71.2,80.4,0.4665,0.003860163,8.274734095,9.734981288,18.32,0.151593129,4.483,1.8,344.2804221,180.0300101,30.0,5.0,15.12693996,42.88503564,3.013990201,1.655691683,0.101011175,0.016075248,0.634101492,0.585570297,-0.019121988,0.004195248,,502.0,508.0,183.7567159,158.3183299,,,61.10342457,64.22090792,0.08069574,0.005900792,39.20792079,21.1047511,-0.247710448,0.018290495,,19.6,20.0,-3.373958418,0.718289109
1100,2018-10-26,2019-08-08,1.8,4.483,2,21,3,21,ParW546_0029,-3.079757601,0.170684341,,,,-57.04063349,18.31172151,-0.019504452,0.00028444,-0.012783164,2.03171,-0.175899145,0.00099554,-0.982326359,0.123081269,-10.14276411,1.522871655,7.08,4.2005,0.032754896,,,450.647,3.514080662,0.007,5.4585,0.0005,3.89893,0.0245,0.000191047,3.029,0.023619707,37.4775,0.292244169,4299.4335,33.52636569,11.12426036,1051.1445,8.196674027,40.943,0.319267641,0.2705,0.00210932,15.057,0.117412326,0.097,0.000756392,3917.1205,30.54514376,,,1488.5235,11.60729273,,,75.1,84.5,0.463,0.003610408,7.797856553,9.173948886,18.1555,0.141573985,4.483,1.8,38.2411087,174.7044336,20.0,8.0,-49.13809745,42.71251189,1.276884091,1.663689792,-0.036305705,0.010991576,0.719868615,0.611830525,-0.035765126,0.003941526,,503.0,506.0,11.07355988,159.1694158,,,-113.3692963,60.48509762,,,40.63429138,19.19033479,-0.328484146,0.018813677,,20.5,20.5,-4.321810602,0.737735877
1101,2018-10-26,2019-08-21,1.8,4.483,2,22,1,22,Crusoe,,0.088341386,,,3.0,,14.69551574,,0.000134257,,0.000117475,,0.001812475,,0.111769307,,1.136136683,9.14,2.632,0.025469001,,,437.831,4.236747045,0.004,3.8767,0.0035,3.38684,0.054,0.00052254,3.33,0.032223318,33.8495,0.327550514,4553.205,44.05987203,14.56790123,932.5085,9.023579034,36.5515,0.353696882,0.444,0.004296442,20.3885,0.19729283,0.1275,0.001233776,3354.3145,32.45860171,,,1361.5665,13.17543264,,,69.2,81.0,0.455,0.004402886,9.676672153,11.38432018,17.0015,0.164517942,4.483,1.8,,152.8253955,100.0,0.0,,31.29904767,,1.226827574,,0.014902574,,0.684326881,,0.004279455,,504.0,506.0,,112.5854075,,,,45.70010332,,,33.56435644,28.83020317,,0.015271782,,17.2,16.7,,0.570644406
1102,2018-10-26,2019-08-21,1.8,4.483,2,23,1,23,ParW218_0062,-2.537817149,0.231765392,,,,24.58664098,20.23463363,-0.008134183,0.000730294,,,-0.166044101,0.00228451,-0.40778695,0.137669804,18.72626377,2.623197745,6.831,6.1885,0.044410105,,,540.2965,3.877292443,0.0195,0.000139937,,,0.061,0.00043775,3.676,0.026379825,70.0435,0.50264833,4275.849,30.68447976,15.22781775,1224.2185,8.785274639,41.4425,0.297400949,0.4415,0.003168306,17.504,0.125612746,0.1825,0.001309662,4425.0565,31.75522723,,,1764.9,12.66532993,,,70.7,83.4,0.364,0.002612148,7.176230909,8.442624599,22.318,0.160159121,4.483,1.8,-3.329949052,160.1347371,15.0,7.0,95.747603,45.84818304,1.187700595,1.552062255,0.137540064,0.016534608,3.119637862,0.655541961,0.041075323,0.006834804,,509.0,511.0,451.3735881,165.7227042,,,130.368403,66.09723529,,,37.45098039,19.16166368,-0.528212966,0.013632157,,18.9,19.3,-1.180436076,0.83583098
1103,2018-10-26,2019-08-21,1.8,4.483,2,24,1,24,ParW560_0085,-1.52411274,0.23657678,,,1.0,11.70268264,19.9547122,-0.006840275,0.000764878,,,-0.178819615,0.001128195,0.372634032,0.168483512,-6.600724712,1.610775805,7.307,6.186,0.047094465,,,521.775,3.972310819,0.02,0.000152261,,,0.0295,0.000224586,4.4055,0.03353939,42.1185,0.320651187,3988.9625,30.36826007,15.92592593,1009.231,7.683348609,42.1185,0.320651187,0.378,0.002877741,13.8095,0.105132722,0.1055,0.000803179,3944.483,30.02963442,,,1565.31,11.91681826,0.0775,0.000590013,68.1,81.0,0.4345,0.00330788,7.613072338,8.956555692,21.8735,0.166524538,4.483,1.8,-277.576569,152.5534927,99.0,8.0,-99.43084121,38.5969319,2.277392247,1.610775805,0.072040227,0.014456195,-0.541671181,0.528129171,-0.029839261,0.004034732,,503.0,522.0,18.33061529,150.852423,,,-46.28499444,59.86356293,0.008706265,0.002963902,38.24390244,19.90663048,-0.386926759,0.016616976,,19.6,19.6,-0.907349992,0.836528
1104,2018-10-26,2019-08-21,1.8,4.483,2,25,1,25,ParW218_0031,-1.005881249,0.285524116,,,,31.80229587,21.26558969,,,,,-0.184193346,0.00138443,0.364703327,0.1727028,-1.739323253,1.893666601,6.977,7.3215,0.053796359,,,545.299,4.006706385,,,,,0.0355,0.000260844,4.4285,0.032539394,48.558,0.356790767,4807.429,35.32365999,15.01831502,1293.4735,9.504085889,52.0995,0.382812731,0.4275,0.003141152,15.339,0.112706734,0.153,0.001124202,4715.66,34.64936674,,,1718.5355,12.62732402,0.017,0.000124911,69.6,81.9,0.5205,0.00382449,7.347723698,8.644380822,22.1605,0.162829231,4.483,1.8,533.2121451,187.4802861,90.0,9.0,172.7791324,50.44292529,12.00710537,2.031778143,0.122754979,0.01667166,0.967667784,0.598190864,0.013964302,0.005966699,,506.0,512.0,760.6363593,183.9014754,,,93.00822745,67.0195082,-0.05138848,0.000662967,38.99803536,18.84126631,-0.343924109,0.020298477,,20.0,19.7,-1.056230104,0.864215963
1105,2018-10-26,2019-08-21,1.8,4.483,2,26,1,26,ParW239_0032,0.472065509,0.285723225,,,,-62.82341008,15.73331391,0.010711817,0.001320266,,,-0.180091008,0.000950592,-0.380524788,0.12847071,-0.251256194,1.700414941,7.282,8.1155,0.062016506,,,446.879,3.414931202,0.0375,0.000286565,,,0.027,0.000206327,3.649,0.027884694,48.2975,0.369076729,4547.318,34.74940224,15.31966224,1077.8615,8.23673269,40.3475,0.308324931,0.476,0.003637466,13.3445,0.101975142,0.112,0.000855874,4217.1315,32.22620428,,,1590.7215,12.15587325,0.0245,0.000187223,70.2,82.9,0.7245,0.005536438,7.641735687,8.990277279,21.2395,0.162306645,4.483,1.8,281.6082967,160.0978822,95.0,9.0,-29.50057008,37.94837825,0.533536624,1.420518491,0.169909008,0.01675858,-1.004493357,0.469821154,-0.022939967,0.003943195,,503.0,511.0,294.0978307,148.4729729,,,-19.36850934,56.00469186,-0.044337511,0.000862574,35.20710059,21.705098,-0.092282122,0.025507544,,17.8,17.9,-1.494265583,0.747781213
1106,2018-10-26,2019-08-21,1.8,4.483,2,27,1,27,ParW566_0082,-2.097140643,0.158130978,,,,-52.19383333,16.18422228,-0.001899284,0.00086087,,,-0.148626127,0.001345109,-0.061511081,0.14028587,-4.41089111,1.478866304,7.729,4.4085,0.035844832,,,451.1965,3.668609006,0.024,0.00019514,,,0.0375,0.000304907,3.911,0.031799737,41.229,0.335226627,4425.2865,35.98132058,15.11056511,1021.327,8.304251985,42.2655,0.343654248,0.426,0.00346374,15.792,0.128402311,0.107,0.00087,4032.9185,32.79103701,,,1484.486,12.07012623,0.022,0.000178879,69.1,81.4,0.543,0.004415049,8.130845444,9.565700522,20.3295,0.165296022,4.483,1.8,173.7290457,158.7331027,90.0,9.0,-63.8558494,36.63455543,2.91472672,1.516045109,0.117669889,0.015280435,1.480168916,0.566452174,-0.021126427,0.003838043,,508.0,504.0,163.1024127,144.6590332,,,-99.92302916,53.24786739,-0.047584506,0.00078913,35.86956522,22.66781154,-0.194526304,0.019477174,,18.5,17.8,-1.600819913,0.729210326
1107,2018-10-26,2019-08-21,1.8,4.483,2,28,1,28,Crusoe,,0.097694611,,,3.0,,14.07046826,,0.000311377,,,,0.001011976,,0.104186826,,1.082222754,9.176,3.1375,0.031562605,,,451.8785,4.545804761,0.01,0.000100598,,,0.0325,0.000326943,3.346,0.033660072,34.756,0.349638211,4467.088,44.93798642,11.53388823,922.961,9.284797811,40.8375,0.41081685,0.4425,0.004451459,15.051,0.151409964,0.102,0.001026099,3462.1225,34.82824021,,,1346.124,13.54173055,0.008,8.04784,74.4,84.1,0.474,0.004768343,10.0597943,11.83505212,18.191,0.182997718,4.483,1.8,,139.0949557,100.0,0.0,,28.73890539,,1.271586826,,0.013778443,,0.468653892,,0.003176048,,502.0,500.0,,107.8026168,,,,41.91523832,,0.000249102,31.13772455,32.30741632,,0.014759281,,15.6,15.6,,0.566426347
1108,2018-10-26,2019-08-21,1.8,4.483,2,29,1,29,ParW239_0041,-1.489832483,0.376436905,,,,-55.49782707,17.1740629,-0.008669734,0.000772123,0.000899234,0.00073621,-0.130845658,0.005602381,-0.541416464,0.133056548,-5.374167477,1.947922718,5.482,10.482,0.060597105,,,478.217,2.764602709,0.0215,0.000124293,0.0205,0.000118512,0.156,0.000901846,3.705,0.021418839,54.2405,0.31356776,5019.323,29.01702358,14.90384615,1177.027,6.804467497,47.233,0.273056959,0.2825,0.00163315,11.8715,0.068629892,0.157,0.000907627,4581.385,26.48527632,,,1598.6995,9.242182877,,,70.8,83.2,0.8525,0.004928356,5.781063219,6.801250846,22.362,0.129276136,4.483,1.8,699.7752784,180.2574331,99.0,9.0,-14.70931269,42.27021567,5.656967789,1.696264484,-0.015072931,0.010145337,-2.618866163,0.426337599,-0.003860049,0.005638294,,503.0,505.0,455.9008819,164.5298978,,,-109.0861535,57.413613,,,35.91269841,16.0975462,-0.265787288,0.030615575,,18.2,18.0,-3.428235461,0.803079762
1109,2018-10-26,2019-08-21,1.8,4.483,2,30,1,30,ParW560_0083,-0.713345965,0.394078812,,,,72.40908428,24.68643851,-0.016313108,0.000517327,,,-0.122849323,0.00546297,0.335597131,0.186030693,-5.48819454,2.056353069,6.155,9.522,0.062155201,,,596.4905,3.893613401,0.0125,8.15942,,,0.132,0.000861635,4.495,0.029341276,49.687,0.324333697,4227.094,27.5925096,14.42193087,1093.378,7.137064602,45.8625,0.299369134,0.3095,0.002020272,13.892,0.090680535,0.107,0.000698446,4160.879,27.16028878,,,1591.8535,10.39088153,,,71.8,83.9,0.908,0.005927003,6.527536316,7.67945449,22.3895,0.146148274,4.483,1.8,-70.85473899,174.9430982,99.0,9.0,-64.50866785,45.25069347,4.993382629,1.898071782,0.008509754,0.01280901,-0.541649573,0.574936238,-0.043461312,0.004428317,,506.0,504.0,116.6148796,172.202715,,,-76.73816782,65.8806696,,,41.38613861,15.77227674,-0.089328066,0.037578614,,21.2,20.6,-2.174526886,0.92661495
1110,2018-10-26,2019-08-21,1.8,4.483,2,31,1,31,ParW324_0093,7.410331497,0.525086819,,,1.0,90.92441817,20.74804281,-0.021921568,0.000172448,,,-0.026736937,0.00632884,0.113419902,0.143183548,2.611248032,1.779542319,7.095,15.2245,0.115224212,,,601.574,4.552917355,0.005,3.78417,,,0.1835,0.001388791,4.1515,0.031419969,51.5965,0.390499922,4392.716,33.24557397,13.92251816,1252.355,9.478250081,41.408,0.313389877,0.275,0.002081294,16.0235,0.121271317,0.156,0.001180661,4513.4825,34.15957606,,,1631.053,12.3443658,0.0805,0.000609251,71.1,82.6,0.9945,0.007526715,7.56834131,8.903930953,21.8725,0.165538545,4.483,1.8,124.8826517,151.5029899,70.0,9.0,141.664781,43.19321506,1.524531675,1.428145094,-0.030754996,0.009484638,1.668930181,0.552644004,0.020037613,0.005380377,,504.0,505.0,582.4631562,155.6681774,,,17.10937801,56.2543552,0.011774581,0.002776412,34.48959366,21.94384018,0.165824982,0.034299901,,17.6,17.2,-0.981828287,0.754373637
1111,2018-10-26,2019-08-21,1.8,4.483,2,32,1,32,ParW397_0017,10.48503921,0.685176817,,,,-65.69251163,15.2715943,-0.003152651,0.00085167,0.012514129,0.000985265,-0.150064915,0.003373281,-0.053111224,0.136801572,12.56138982,2.244784872,6.208,20.515,0.135723678,,,457.2495,3.025083304,0.0255,0.000168704,0.0295,0.000195167,0.101,0.000668198,4.096,0.027098425,67.2115,0.444659615,4863.2985,32.17473851,14.004914,1155.351,7.643601623,39.7875,0.263227192,0.5635,0.003728018,18.0755,0.11958437,0.1645,0.001088303,4677.924,30.948333,,,1635.515,10.82028328,0.0565,0.000373794,70.0,81.4,0.9815,0.006493434,6.615826379,7.783325152,22.5855,0.149421747,4.483,1.8,567.9044084,162.4284371,99.0,9.0,1.467942315,38.58736149,-0.998006111,1.328855599,0.262105567,0.018820236,3.648558654,0.603700393,0.015268612,0.005494106,,511.0,507.0,643.266279,156.2371473,,,-28.44094888,54.62427308,-0.010770687,0.001887033,33.39882122,19.80856251,-0.001521458,0.032780943,,17.4,16.6,-1.833495494,0.754329077
1112,2018-10-26,2019-08-21,1.8,4.483,2,33,1,33,ParW397_0044,3.201794442,0.427193756,,,1.0,98.712699,24.40688,-0.010118473,0.00066322,-0.011979695,6.02927,-0.166088369,0.00148722,0.191360335,0.169221463,5.775107733,2.161231415,7.246,10.628,0.082208824,,,607.21,4.696840451,0.0165,0.000127629,0.0015,1.1627,0.037,0.000286199,4.21,0.032564843,53.7685,0.415905643,4636.2765,35.86214161,13.85902031,1296.948,10.03204465,46.6565,0.360893491,0.3415,0.002641542,16.5375,0.127919499,0.123,0.000951419,4907.822,37.96257785,,,1734.207,13.41429421,0.0225,0.00017404,72.1,83.7,0.669,0.005174793,7.735117095,9.100137758,25.156,0.194584606,4.483,1.8,373.2687607,186.3556993,99.0,9.0,193.8204127,52.13098302,6.930969419,1.875363707,0.034981513,0.013726634,2.195601708,0.664726829,-0.010639118,0.004944,,510.0,515.0,994.9486938,197.2705038,,,129.0200335,69.70666185,-0.046480128,0.00090439,40.19512195,19.24391996,-0.132650509,0.026890537,,20.9,20.3,2.575629205,1.011148488
1113,2018-10-26,2019-08-21,1.8,4.483,2,34,1,34,ParW324_0048,9.44075504,0.490395257,,,1.0,57.85730419,16.92270672,-0.025695068,1.5198,-0.000749899,0.000360474,-0.064102254,0.003875099,0.237517437,0.127037154,10.94417531,1.728834783,7.445,16.325,0.130079113,,,563.348,4.488809089,0.0005,3.9845,0.012,9.56171,0.129,0.001027884,4.229,0.033697064,57.552,0.458579671,4385.058,34.94054866,13.63636364,1105.6325,8.809782258,41.912,0.333958701,0.311,0.002478077,14.8405,0.11825048,0.158,0.001258959,4142.6965,33.00938976,,,1512.1865,12.04924222,,,70.3,81.4,1.385,0.011035808,7.968092705,9.374226712,20.979,0.167162617,4.483,1.8,128.7913424,131.7250625,85.0,8.0,13.06944837,33.21267589,2.407098826,1.259016601,0.003414963,0.009342292,0.516303058,0.445801581,0.027606347,0.004746245,,511.0,501.0,255.1721026,124.4446379,,,-80.76795237,45.42536522,,,30.03952569,26.52536124,0.621101085,0.041604743,,15.8,14.6,-1.21866887,0.630199209
