Plot ID,Sowing date,Harvest date,Width,Length,Row,Column,Replicate,Rack,Accession,PECO:0007167,PECO:0007102,AvailN_CalcNutAvail_kgha,BioYld100_CalcGbSamp_tha,BmsNOff_CalcCombYld_kgha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,FertN_FertApl_kgha,FrWtGrnPl_Fh_kg,GrnAlCnc_Icp_ppm,GrnAlOff_CalcIcpYld_kgha,GrnAsCnc_Icp_ppm,GrnAsOff_CalcIcpYld_kgha,GrnCaCnc_Icp_ppm,GrnCaOff_CalcIcpYld_kgha,GrnCdCnc_Icp_ppm,GrnCdOff_CalcIcpYld_kgha,GrnCoCnc_Icp_ppm,GrnCoOff_CalcIcpYld_kgha,GrnCrCnc_Icp_ppm,GrnCrOff_CalcIcpYld_kgha,GrnCuCnc_Icp_ppm,GrnCuOff_CalcIcpYld_kgha,GrnFeCnc_Icp_ppm,GrnFeOff_CalcIcpYld_kgha,GrnKCnc_Icp_ppm,GrnKOff_CalcIcpYld_kgha,GrnMc_CalcFh_%,GrnMgCnc_Icp_ppm,GrnMgOff_CalcIcpYld_kgha,GrnMnCnc_Icp_ppm,GrnMnOff_CalcIcpYld_kgha,GrnMoCnc_Icp_ppm,GrnMoOff_CalcIcpYld_kgha,GrnNCnc_Com_%,GrnNOff_CalcCombYld_kgha,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GrnNaCnc_Icp_ppm,GrnNaOff_CalcIcpYld_kgha,GrnNiCnc_Icp_ppm,GrnNiOff_CalcIcpYld_kgha,GrnPCnc_Icp_ppm,GrnPOff_CalcIcpYld_kgha,GrnPbCnc_Icp_ppm,GrnPbOff_CalcIcpYld_kgha,GrnSCnc_Icp_ppm,GrnSOff_CalcIcpYld_kgha,GrnSeCnc_Icp_ppm,GrnSeOff_CalcIcpYld_kgha,GrnSsDrWt_Fh_g,GrnSsFrWt_Fh_g,GrnTiCnc_Icp_ppm,GrnTiOff_CalcIcpYld_kgha,GrnWt_GbSamp_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,GrnZnCnc_Icp_ppm,GrnZnOff_CalcIcpYld_kgha,HI_CalcGbSamp_%,HarPlL_Fh_m,HarPlW_Fh_m,LodAr_Vis_% 2021-08-11,LodSev_Vis_0to10 2021-08-11,NHi_CalcCombYld_%,NoGr_TgwMeas_No sample_1,NoGr_TgwMeas_No sample_2,SlMinN_SoilSam_kgha,SpkPop_CalcGbSamp_m2,StmNoS_GbSamp_No,StrwChfWt_GbSamp_g,StrwNCnc_Com_%,StrwNOff_CalcCombYld_kgha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,TGW_CalcTGW_g,WtGrSp_CalcGbSamp_g,WtGr_TgwMeas_g sample_1,WtGr_TgwMeas_g sample_2
249,2020-09-28,2021-08-14,1.8,9.0,2,11,1,1,Paragon,SFP,N200,272.16,20.772417,275.0762772,1.010715304,75.51511607,200.0,13.166,11.9685,0.103853129,0.025,0.00021693,379.5565,3.293489598,0.032,0.000277671,,,0.059,0.000511955,4.063,0.035255484,31.7605,0.275592373,4693.3105,40.72481781,13.99456522,914.852,7.93835844,39.7775,0.345157526,0.064,0.000555341,2.37,205.6497609,31.88273479,0.755620814,31.54472348,15.4515,0.134075835,0.077,0.000668145,3433.829,29.79603851,,,1469.161,12.74821132,,,63.3,73.6,0.0595,0.000516294,183.8,8.6772051,10.20847659,23.652,0.205233255,41.77272727,7.3675,1.8,,,74.76099466,532.0,509.0,72.16,472.1003863,100.0,256.2,0.574,69.42651629,12.0952119,14.22966106,31.70028818,1.838,17.2,15.8
250,2020-09-28,2021-08-14,1.8,9.0,2,12,1,1,Graham,SFP,N200,272.16,22.28604042,298.7919511,1.097854024,74.58715116,200.0,15.971,11.232,0.117755318,0.0205,0.00021492,364.996,3.826586548,0.034,0.000356453,0.003,3.14517,0.0625,0.000655245,2.9195,0.030607786,29.452,0.308772225,4406.702,46.19948327,13.90306122,922.607,9.672532124,33.1575,0.347620367,0.0955,0.001001214,2.08,218.065404,38.5211407,0.801239727,35.08767092,11.7315,0.122992033,0.103,0.001079843,2964.6175,31.08079389,,,1348.7175,14.13983781,,,67.5,78.4,0.0405,0.000424599,152.7,10.48391365,12.33401606,22.024,0.230897714,47.04251386,7.3675,1.8,,,72.98235552,520.0,514.0,72.16,686.569329,100.0,171.9,0.684,80.72654707,11.80212677,13.88485502,37.13733075,1.527,19.3,19.1
251,2020-09-28,2021-08-14,1.8,9.0,2,13,1,1,Maris Widgeon,SFP,N200,272.16,20.30400044,257.4398213,0.945913512,78.86891912,200.0,10.138,23.7875,0.158239633,,,388.847,2.586694964,0.037,0.000246132,0.0085,5.65439,0.095,0.000631961,3.7945,0.025241841,32.9375,0.219107426,4410.143,29.3372321,14.22924901,975.7785,6.49109118,38.8405,0.258375468,0.0455,0.000302676,2.55,169.6315558,24.44230554,0.623278791,25.8398947,13.988,0.093051224,0.076,0.000505569,3724.447,24.77583291,0.046,0.000306002,1598.779,10.63542624,,,65.1,75.9,0.0285,0.000189588,126.4,6.652217875,7.826138677,27.6745,0.184096804,32.76308968,7.3675,1.8,30.0,6.0,65.8917315,517.0,515.0,72.16,526.2830597,100.0,259.4,0.6432,87.80826549,13.65178257,16.06092067,36.82170543,1.264,19.1,18.9
252,2020-09-28,2021-08-14,1.8,9.0,2,14,1,1,Siskin,SFP,N200,272.16,21.63683868,298.2655863,1.095919997,72.54218949,200.0,16.25,7.741,0.083142578,,,296.6075,3.185726939,0.057,0.000612211,,,0.0795,0.000853874,3.3755,0.036254718,24.1305,0.259174781,4422.0765,47.49552264,13.49306431,884.889,9.504192325,32.2655,0.346549135,0.0885,0.000950538,2.07,222.329333,39.46409276,0.81690672,36.01001249,10.855,0.116588643,0.1015,0.001090166,2807.2855,30.15178322,0.0405,0.000434992,1357.1235,14.5762494,,,68.6,79.3,0.0115,0.000123516,186.2,10.74054749,12.63593822,19.507,0.20951586,49.64009597,7.3675,1.8,,,74.54072584,520.0,512.0,72.16,576.8285438,100.0,188.9,0.6969,75.93625333,10.89629119,12.81916611,38.17829457,1.862,19.6,19.8
253,2020-09-28,2021-08-14,1.8,9.0,2,15,1,1,Hereward,SFP,N200,272.16,19.6415315,269.2159463,0.989182636,72.9582767,200.0,13.373,8.4055,0.074120198,0.031,0.00027336,355.539,3.135163997,0.039,0.000343904,0.0025,2.2451,0.089,0.000784807,3.1495,0.027772478,27.6005,0.243382847,4366.8635,38.50726144,13.92904074,899.702,7.933625617,31.879,0.281110913,0.0585,0.000515856,2.17,191.3518875,32.40027679,0.703086006,32.75459516,11.8145,0.104180962,0.0785,0.000692218,2991.6485,26.38053397,0.0745,0.000656945,1392.034,12.2750384,,,65.5,76.1,0.016,0.000141089,183.8,8.818059331,10.37418745,22.905,0.201977649,44.89496825,7.3675,1.8,,,71.0774715,529.0,521.0,72.16,479.7638374,100.0,225.6,0.7194,77.8640588,10.82347217,12.73349667,33.9047619,1.838,17.7,17.9
254,2020-09-28,2021-08-14,1.8,9.0,2,16,1,1,Cadenza,SFP,N200,272.16,19.60597472,264.1320065,0.97050267,74.22793994,200.0,13.143,11.664,0.101293136,0.0315,0.000273554,349.8425,3.038121055,0.0435,0.000377765,,,0.049,0.000425528,3.465,0.030090939,29.115,0.252842049,4398.996,38.20199766,13.84217335,1015.2355,8.816562733,39.0325,0.338968136,0.0095,8.254,2.28,198.0009863,31.90863384,0.727516851,32.87846065,13.627,0.118340326,0.072,0.000625266,3117.321,27.07160669,0.0615,0.000534082,1433.2985,12.44712792,0.077,0.000668688,66.6,77.3,0.0075,6.51319,192.9,8.684253785,10.21676916,22.7245,0.197345325,44.29391504,7.3675,1.8,,,74.96289029,523.0,507.0,72.16,450.1945974,100.0,242.6,0.6055,66.13102026,10.92172093,12.84908345,34.27184466,1.929,18.3,17.0
255,2020-09-28,2021-08-14,1.8,9.0,2,17,1,1,Soissons,SFP,N200,272.16,18.57093138,257.3436036,0.945559978,72.16395169,200.0,12.634,8.2045,0.068257922,0.097,0.000806998,385.7475,3.209253792,0.063,0.000524133,,,0.0345,0.000287025,3.776,0.031414701,29.111,0.242191037,4040.5275,33.61545623,13.95045632,1074.3395,8.938043964,42.1,0.350253948,0.0285,0.000237108,2.27,188.8542663,30.56867725,0.693908974,32.32864965,12.9835,0.108017153,0.123,0.001023307,2974.5665,24.74711779,0.0405,0.000336943,1454.1535,12.09793358,0.0625,0.000519973,66.0,76.7,0.012,9.98349,161.5,8.319571201,9.787730825,23.449,0.195085625,44.79889043,7.3675,1.8,,,73.3860347,530.0,529.0,72.16,515.1437276,100.0,199.0,0.6681,68.48933736,10.25136018,12.06042374,34.2776204,1.615,18.1,18.2
256,2020-09-28,2021-08-14,1.8,9.0,2,18,1,1,Zyatt,SFP,N200,272.16,24.46414944,299.0778218,1.098904401,81.79860778,200.0,16.871,9.6245,0.10690729,,,249.2115,2.768198451,0.076,0.000844195,0.004,4.44313,0.0475,0.000527622,3.3305,0.036994621,30.526,0.339077554,4096.27,45.50066217,13.66459627,951.1435,10.5651383,33.0485,0.36709705,0.048,0.000533176,2.01,223.2673407,40.81359456,0.820353251,37.14025945,11.746,0.130472546,0.124,0.001377371,2993.836,33.25501503,0.0285,0.000316573,1299.5545,14.43522773,,,69.5,80.5,0.022,0.000244372,165.0,11.10782789,13.06803282,20.9665,0.232892274,45.40451293,7.3675,1.8,,,74.65192149,510.0,516.0,72.16,673.2016906,100.0,198.4,0.5676,75.81048107,13.35632154,15.71331946,44.34697856,1.65,22.7,22.8
257,2020-09-28,2021-08-14,1.8,9.0,2,19,1,1,Avalon,SFP,N200,272.16,19.21146447,271.1430268,0.996263326,70.85361811,200.0,13.228,8.3185,0.072349142,,,355.4945,3.091870181,0.0545,0.000474007,,,0.041,0.000356593,3.8145,0.03317615,29.3535,0.255298496,4429.9725,38.52914708,14.30429129,957.7795,8.330170723,36.344,0.31609752,0.0455,0.000395731,2.24,194.8212759,31.95685768,0.715833612,32.07671793,13.2015,0.114818441,0.093,0.000808856,3358.541,29.21050191,0.0385,0.000334849,1480.305,12.87477271,,,65.9,76.9,0.022,0.000191342,198.2,8.697378387,10.23220987,23.9155,0.208002153,45.27181361,7.3675,1.8,,,71.85184816,512.0,512.0,72.16,438.8182839,100.0,239.6,0.7259,76.32175088,10.51408608,12.36951304,35.83984375,1.982,18.1,18.6
258,2020-09-28,2021-08-14,1.8,9.0,2,20,1,1,Mercia,SFP,N200,272.16,18.83074843,262.7803523,0.965536274,71.65965138,200.0,12.555,12.195,0.100985803,0.024,0.000198742,443.6735,3.674024178,0.0585,0.000484434,,,0.0435,0.00036022,3.7245,0.030842282,29.812,0.246870748,4745.1875,39.29451186,13.61815754,1009.5875,8.360311998,34.6795,0.28717812,0.0335,0.000277411,2.28,188.8049461,30.42665597,0.693727756,31.51270107,13.5235,0.111987004,0.126,0.001043396,3414.4515,28.27479524,0.1095,0.000906761,1517.2875,12.56453442,,,64.7,74.9,0.0195,0.000161478,136.5,8.28091869,9.742257282,24.6935,0.204484866,43.97551546,7.3675,1.8,,,71.84895845,513.0,517.0,72.16,606.6607099,100.0,173.9,0.7012,73.97540617,10.54982974,12.41156441,33.2038835,1.365,17.0,17.2
259,2020-09-28,2021-08-14,1.8,9.0,2,21,1,1,Robigus,SFP,N200,272.16,19.46425923,244.4619856,0.89822893,79.62080148,200.0,13.638,7.772,0.07015236,,,333.59,3.011081543,0.055,0.000496446,0.007,6.31841,0.052,0.000469367,4.363,0.039381722,30.224,0.272810721,5222.9015,47.14344648,13.49009901,1002.3595,9.047591925,38.0345,0.343310594,0.079,0.000713077,1.86,167.8890755,33.16539677,0.61687638,36.92310017,14.241,0.128543458,0.0635,0.00057317,3373.196,30.44746011,0.0545,0.000491933,1315.7475,11.87632427,0.0315,0.000284328,69.9,80.8,0.023,0.000207605,172.0,9.026294384,10.61916986,23.647,0.213444783,46.37368563,7.3675,1.8,,,68.67696632,528.0,515.0,72.16,524.7845572,100.0,198.9,0.7336,76.57291009,10.43796484,12.27995864,28.8590604,1.72,15.3,14.8
260,2020-09-28,2021-08-14,1.8,9.0,2,22,1,1,Istabraq,SFP,N200,272.16,19.37278479,250.6211069,0.920859446,77.29909515,200.0,14.158,7.1665,0.066796979,0.0185,0.000172433,308.509,2.875527675,0.0525,0.000489338,,,0.0575,0.000535942,3.096,0.028856966,23.2645,0.216842016,4367.5835,40.7090465,14.0,873.4895,8.141555776,32.484,0.302774444,0.0315,0.000293603,1.84,171.5013475,34.2472274,0.630148984,37.19050452,12.067,0.112473193,0.079,0.000736337,2677.3515,24.95485815,0.0325,0.000302924,1228.2445,11.44812972,,,64.5,75.0,0.013,0.000121169,184.8,9.320725408,10.9655593,19.496,0.181716863,48.11247071,7.3675,1.8,,,68.43052831,512.0,505.0,72.16,504.368258,100.0,199.3,0.7871,79.1197594,10.05205938,11.82595221,33.52999017,1.848,16.9,17.2
261,2020-09-28,2021-08-14,1.8,9.0,2,27,2,1,Riband,SFP,N350,432.24,16.46670359,270.2502887,0.625232021,60.93130805,350.0,11.39,7.72,0.058144,0.0095,7.1553,451.245,3.398599639,0.054,0.000406707,0.0035,2.6366,0.039,0.000293733,4.113,0.030977496,30.156,0.227123117,4889.171,36.82331061,13.73626374,1016.074,7.652669237,37.078,0.279256895,0.058,0.000436833,2.46,185.2775125,17.42459328,0.428644995,27.86900334,12.618,0.095033807,0.109,0.000820945,3376.2535,25.42861179,0.021,0.000158164,1489.595,11.21904294,,,62.8,72.8,0.018,0.000135569,162.6,7.531606199,8.860713175,27.712,0.208715871,45.73839662,7.3675,1.8,,,68.55774823,507.0,516.0,82.24,463.1984132,100.0,192.9,0.951,84.97277619,8.935097391,10.51187928,31.86705767,1.626,16.2,16.4
262,2020-09-28,2021-08-14,1.8,9.0,2,28,2,1,Zyatt,SFP,N350,432.24,22.78777143,344.2494899,0.796431357,66.19551256,350.0,17.791,6.242,0.07346102,,,275.748,3.245230588,0.078,0.000917969,,,0.047,0.000553135,3.1795,0.037418986,31.3485,0.368935082,4061.957,47.80447039,13.34196891,971.6755,11.43548114,31.6385,0.372348042,0.045,0.000529597,2.23,262.4448486,27.22752936,0.607173905,34.1869128,10.6965,0.125885261,0.103,0.001212189,2976.0225,35.02429481,0.074,0.000870893,1379.8215,16.23888092,,,66.9,77.2,0.007,8.23818,189.9,11.76882729,13.84567916,23.8265,0.280409963,51.64536307,7.3675,1.8,,,76.23681554,511.0,505.0,82.24,619.7381406,100.0,177.8,0.7424,81.8046413,11.01894414,12.96346369,41.53543307,1.899,21.6,20.6
263,2020-09-28,2021-08-14,1.8,9.0,2,29,2,1,Theodore,SFP,N350,432.24,22.30091414,354.8789187,0.821022855,62.84090986,350.0,16.819,7.8445,0.08673366,,,283.7145,3.136923577,0.0675,0.000746322,,,0.032,0.000353812,3.5125,0.03883638,29.2775,0.323710209,4600.483,50.86579498,14.04639175,952.765,10.5343611,29.857,0.33011752,0.026,0.000287472,2.23,246.5626387,25.57981809,0.570429943,31.15603658,11.224,0.124099509,0.082,0.000906643,2936.893,32.47211156,0.0735,0.000812662,1312.477,14.5115602,,,66.7,77.6,0.016,0.000176906,206.2,11.05662057,13.00778891,23.212,0.256646277,49.57922578,7.3675,1.8,,,69.47796157,518.0,516.0,82.24,536.2085631,100.0,209.7,0.9633,108.3162799,11.24429357,13.22858067,33.2688588,2.062,17.4,17.0
264,2020-09-28,2021-08-14,1.8,9.0,2,30,2,1,Crusoe,SFP,N350,432.24,22.9252421,363.9540558,0.842018452,62.98938487,350.0,16.261,8.5445,0.091377145,,,335.2335,3.585075812,0.07,0.000748599,,,0.0435,0.000465201,3.478,0.037194653,34.5905,0.369919966,4345.392,46.47077262,13.83248731,887.4995,9.491154646,38.5785,0.412568694,0.0595,0.000636309,2.38,254.5235018,24.74149727,0.588847635,29.3835571,12.0165,0.128507633,0.0895,0.000957137,2892.473,30.93287213,0.053,0.000566796,1433.8025,15.33346358,,,67.9,78.8,0.0195,0.000208538,170.5,10.69426478,12.58148798,25.013,0.267495645,46.64842681,7.3675,1.8,,,69.9328659,516.0,513.0,82.24,627.2296059,100.0,195.0,0.8947,109.430554,12.23097731,14.38938508,37.31778426,1.705,19.4,19.0
265,2020-09-28,2021-08-14,1.8,9.0,2,31,2,1,Mercia,SFP,N350,432.24,19.48082721,319.5884662,0.739377351,60.95597705,350.0,12.915,8.686,0.073997078,0.017,0.000144825,518.8325,4.41999643,0.054,0.000460032,,,0.036,0.000306688,3.25,0.027687141,33.9175,0.288947259,4488.8015,38.24063952,13.625,1003.884,8.55220846,38.0705,0.324327165,0.037,0.000315207,2.51,213.829917,19.70923607,0.494701825,26.65653206,11.6935,0.099618332,0.0965,0.000822095,3456.4365,29.445798,0.0705,0.000600598,1558.758,13.27924676,0.063,0.000536705,69.1,80.0,0.017,0.000144825,142.3,8.519120198,10.02249435,29.7185,0.253175474,43.73079287,7.3675,1.8,,,66.90789548,514.0,522.0,82.24,598.6732395,100.0,183.1,0.9648,105.7585493,10.96170701,12.8961259,31.08108108,1.423,15.7,16.5
266,2020-09-28,2021-08-14,1.8,9.0,2,32,2,1,Solstice,SFP,N350,432.24,20.5018979,329.5372836,0.762394234,62.21419828,350.0,14.49,9.0705,0.08720652,,,394.8645,3.796346298,0.0545,0.000523979,,,0.0415,0.000398994,2.7195,0.026146093,30.741,0.295553238,4100.172,39.42028922,13.4464752,954.15,9.173485639,38.01,0.365439595,0.0445,0.000427836,2.4,230.7432326,22.24297001,0.53383128,29.17515509,11.235,0.108016676,0.063,0.000605701,2960.526,28.46338914,0.0735,0.000706651,1444.167,13.88465675,,,66.3,76.6,0.0155,0.000149022,208.4,9.614301357,11.31094277,25.412,0.244318626,46.89468947,7.3675,1.8,,,70.02037221,510.0,509.0,82.24,461.3388367,100.0,236.0,0.9074,98.79405106,10.88759655,12.80893711,35.91756624,2.084,18.7,17.9
267,2020-09-28,2021-08-14,1.8,9.0,2,33,2,1,Istabraq,SFP,N350,432.24,19.42030625,297.6463776,0.688613681,65.24623752,350.0,14.057,8.567,0.079701515,0.009,8.37299,382.269,3.55636962,0.05,0.000465166,,,0.0515,0.000479121,3.2275,0.030026455,30.994,0.288347002,4780.0085,44.46993351,13.58189081,1020.503,9.494062731,40.7775,0.379366002,0.089,0.000827995,2.24,208.3942969,21.52349812,0.482126358,31.25627431,12.0655,0.112249169,0.0675,0.000627974,3089.248,28.7402529,0.013,0.000120943,1358.313,12.63681619,,,64.9,75.1,0.0175,0.000162808,189.8,9.303316826,10.94507862,27.9985,0.260478916,47.90509844,7.3675,1.8,,,70.01405445,508.0,512.0,82.24,490.1642163,100.0,206.4,0.8822,89.25208071,10.11698942,11.9023405,31.47058824,1.898,16.1,16.0
268,2020-09-28,2021-08-14,1.8,9.0,2,34,2,1,Robigus,SFP,N350,432.24,19.70164064,330.7147277,0.765118285,59.57291586,350.0,12.808,7.4545,0.063050175,,,393.395,3.327335674,0.0545,0.000460961,,,0.0535,0.000452503,4.167,0.035244494,35.0745,0.296660189,4970.924,42.04408484,13.60103627,965.793,8.168679069,38.39,0.324702695,0.034,0.000287572,2.38,201.3004462,19.56783718,0.465714525,25.5749177,12.498,0.105708108,0.088,0.000744304,3219.9265,27.23414459,0.023,0.000194534,1416.125,11.977588,,,66.7,77.2,0.0265,0.000224137,150.6,8.458001941,9.950590519,29.6635,0.250893941,42.9304447,7.3675,1.8,,,60.86830412,501.0,507.0,82.24,561.6203148,100.0,200.2,1.151,129.4142815,11.2436387,13.22781024,27.67857143,1.506,13.9,14.0
269,2020-09-28,2021-08-14,1.8,9.0,2,35,2,1,Cadenza,SFP,N350,432.24,19.25521238,309.4887831,0.716011436,62.21618822,350.0,11.754,12.0225,0.093723218,,,448.3145,3.494903513,0.0655,0.000510615,,,0.0635,0.000495024,3.85,0.030013257,32.205,0.25105895,4611.38,35.94871047,13.47708895,1150.9365,8.972299617,41.2435,0.321519944,0.031,0.000241665,2.56,199.5686732,18.0354694,0.461708017,25.18880076,14.1105,0.110000538,0.08,0.000623652,3333.9515,25.99032333,0.032,0.000249461,1544.8925,12.04344322,,,64.2,74.2,0.018,0.000140322,168.3,7.795651295,9.171354465,30.073,0.234438621,40.48592735,7.3675,1.8,,,64.48332995,505.0,503.0,82.24,463.1997204,100.0,247.4,0.9592,109.9201099,11.45956108,13.48183657,30.95238095,1.683,15.7,15.5
270,2020-09-28,2021-08-14,1.8,9.0,2,36,2,1,Siskin,SFP,N350,432.24,22.17969615,368.6585899,0.852902531,60.16324251,350.0,16.062,8.34,0.088762478,0.024,0.000255432,362.1645,3.85451061,0.0625,0.000665186,,,0.0425,0.000452327,3.8465,0.040938234,27.9375,0.297338337,4837.2045,51.48228517,13.26116373,1000.8415,10.65193905,36.2855,0.386185959,0.0905,0.00096319,2.38,253.302995,24.62285532,0.586023957,28.86948324,10.83,0.115263506,0.0935,0.000995119,2984.496,31.76394014,0.0785,0.000835474,1509.288,16.0633265,,,64.1,73.9,0.0145,0.000154323,182.2,10.64298298,12.52115645,26.585,0.282943703,47.98525151,7.3675,1.8,,,68.7093701,516.0,508.0,82.24,584.1373755,100.0,197.5,0.9999,115.3555949,11.53671317,13.57260372,35.25390625,1.822,18.2,17.9
271,2020-09-28,2021-08-14,1.8,9.0,2,37,2,1,Avalon,SFP,N350,432.24,18.73040497,313.0171501,0.724174417,59.83827072,350.0,12.875,13.39,0.113915041,,,413.6895,3.519451542,0.0625,0.000531717,,,0.0555,0.000472165,4.0365,0.034340408,31.0515,0.264169745,4365.4885,37.13926806,13.88518024,939.3665,7.991633524,34.649,0.294775373,0.036,0.000306269,2.42,205.8808051,19.68228596,0.47631132,27.17893024,12.0195,0.102255551,0.087,0.00074015,3254.997,27.69179351,0.061,0.000518956,1552.4745,13.20763223,,,64.5,74.9,0.015,0.000127612,194.9,8.507471285,10.00878975,31.5965,0.268806316,45.42064787,7.3675,1.8,,,65.77301117,512.0,514.0,82.24,436.5044271,100.0,234.2,1.048,107.136345,10.22293368,12.0269808,34.50292398,1.949,18.2,17.2
272,2020-09-28,2021-08-14,1.8,9.0,2,38,2,1,Graham,SFP,N350,432.24,22.3286095,331.2103735,0.766264977,67.4151877,350.0,16.905,10.272,0.114645536,,,393.9615,4.396994493,0.058,0.000647337,,,0.0345,0.000385054,3.398,0.037924993,30.0275,0.33513618,4315.0605,48.1602828,13.43669251,938.2065,10.47129939,34.7995,0.388396353,0.065,0.000725463,2.17,242.1931597,25.82124538,0.560321025,33.69754089,11.1245,0.124160268,0.0715,0.00079801,2951.4365,32.94090929,0.0275,0.000306927,1311.646,14.63924835,,,67.0,77.4,0.022,0.000245541,167.6,11.1609751,13.13055894,27.643,0.308522835,49.98508798,7.3675,1.8,,,73.12366372,518.0,520.0,82.24,665.929302,100.0,167.7,0.7971,89.01721376,11.1676344,13.13839341,36.80154143,1.676,18.9,19.3
273,2020-09-28,2021-08-14,1.8,9.0,2,39,2,1,Soissons,SFP,N350,432.24,19.15506988,294.0785424,0.680359389,65.13589779,350.0,12.766,7.863,0.066210801,,,455.1235,3.832391151,0.0585,0.000492602,,,0.041,0.000345243,4.4135,0.037164107,31.4085,0.264476911,4144.8795,34.90217385,13.79746835,1144.4985,9.637309267,42.6585,0.359208122,0.0175,0.00014736,2.38,200.4091404,19.4811959,0.463652462,28.63368421,12.8455,0.108166202,0.1075,0.000905209,3093.615,26.04994634,0.0385,0.000324191,1509.7785,12.71316854,0.09,0.00075785,68.1,79.0,0.0245,0.000206304,162.3,8.420552117,9.906531902,32.292,0.271916469,43.95991333,7.3675,1.8,,,68.14816843,517.0,513.0,82.24,518.8263781,100.0,206.9,0.8726,93.669402,10.73451776,12.62884443,31.55339806,1.623,16.2,16.3
274,2020-09-28,2021-08-14,1.8,9.0,2,40,2,1,Paragon,SFP,N350,432.24,21.34622977,347.2071488,0.803273989,61.47981066,350.0,12.543,8.605,0.071171628,0.0145,0.000119929,403.9755,3.34126602,0.0515,0.000425955,,,0.051,0.000421819,4.683,0.038732915,32.959,0.272602637,4480.872,37.06112215,13.84408602,879.8465,7.27717699,40.3055,0.33336526,0.0355,0.000293619,2.67,220.8346861,19.13511481,0.510907565,23.82140475,14.2195,0.117608945,0.084,0.000694761,3325.811,27.50765649,0.033,0.000272942,1568.492,12.97293777,,,64.1,74.4,0.018,0.000148877,162.0,8.270962026,9.73054356,30.722,0.254100495,38.74671131,7.3675,1.8,,,63.60315069,530.0,511.0,82.24,510.5532115,100.0,256.1,0.9665,126.3724628,13.07526775,15.38266794,30.93179635,1.62,16.6,15.6
275,2020-09-28,2021-08-14,1.8,9.0,2,41,2,1,Hereward,SFP,N350,432.24,19.85927201,333.5694527,0.771722776,59.53564346,350.0,13.074,8.4205,0.072991278,,,413.1745,3.581513543,0.0535,0.000463753,,,0.0875,0.000758475,3.539,0.030677054,33.342,0.289017896,4487.1295,38.89570889,13.36971351,978.9685,8.485976121,36.9755,0.320514102,0.0415,0.000359734,2.49,215.8402496,20.05432889,0.499352789,25.98644164,11.6305,0.100816467,0.116,0.001005521,3154.904,27.34760108,0.063,0.000546102,1493.8725,12.94930977,,,63.5,73.3,0.023,0.000199371,169.4,8.668283117,10.19798014,31.392,0.272114744,43.64854419,7.3675,1.8,,,64.70623969,517.0,504.0,82.24,511.7050246,100.0,218.7,1.052,117.7292031,11.19098889,13.16586928,30.65621939,1.694,16.5,14.8
276,2020-09-28,2021-08-14,1.8,9.0,2,42,2,1,Malacca,SFP,N350,432.24,19.45488412,305.4484386,0.70666398,63.69285829,350.0,12.989,7.9075,0.068013251,0.0095,8.1715,335.798,2.888234415,0.057,0.000490263,,,0.0585,0.000503165,3.835,0.032985244,23.8065,0.204762246,4434.23,38.13928519,13.15453384,967.534,8.321863133,32.922,0.283165634,0.046,0.000395651,2.37,203.8462279,19.89891417,0.471604266,28.15894787,11.6015,0.099785739,0.106,0.000911717,3133.728,26.95352878,0.063,0.00054187,1380.72,11.87571999,,,68.0,78.3,0.0165,0.000141918,126.0,8.601106661,10.11894901,26.428,0.227310047,44.21052632,7.3675,1.8,,,66.73670646,511.0,519.0,82.24,682.6275128,100.0,159.0,0.9361,101.6022107,10.85377745,12.76914995,32.42718447,1.26,16.4,17.0
277,2020-09-28,2021-08-14,1.8,9.0,2,43,2,1,Maris Widgeon,SFP,N350,432.24,22.20432611,326.9507181,0.756410138,67.91337313,350.0,11.77,9.722,0.075042078,0.0055,4.24533,422.2485,3.259247568,0.05,0.00038594,,,0.057,0.000439971,4.526,0.034935244,34.3215,0.264920457,4114.301,31.75742609,14.11917098,978.021,7.549138874,40.5145,0.312722924,0.0135,0.000104204,2.65,204.5479393,17.85764891,0.473227696,23.60842089,13.035,0.10061443,0.163,0.001258163,3612.8685,27.88697384,0.0355,0.000274017,1681.447,12.97873656,,,66.3,77.2,0.016,0.000123501,128.1,7.718790163,9.080929604,39.891,0.307910258,34.76255088,7.3675,1.8,,,62.56231536,519.0,504.0,82.24,602.5597317,100.0,240.4,0.845,122.4027788,14.48553595,17.041807,37.73216031,1.281,19.6,19.0
